,sentiment
35543,1
41604,1
5140,0
27108,0
13301,1
2306,1
42385,1
34257,0
46038,1
16840,0
1839,0
8500,1
36606,0
26980,0
20928,1
1563,1
28005,0
32759,0
13581,0
24382,1
21713,0
32824,0
35171,0
46913,0
7325,1
35606,0
46909,1
43586,1
30072,0
19789,1
25292,1
16140,1
40252,1
34494,1
2138,0
17641,0
14704,0
11887,1
11511,1
47417,1
21906,1
33634,0
5643,0
27154,0
4020,1
15864,1
7380,1
5450,1
19035,1
29216,1
31967,0
7580,0
34486,0
12114,1
47351,1
42855,0
41510,1
19559,0
44698,0
2142,0
28254,0
10264,0
20338,1
2273,0
21476,1
33072,0
43152,0
11086,0
15190,1
30350,0
40313,0
309,0
29887,0
48510,0
1348,0
29701,1
30674,1
33253,0
41916,0
45963,0
39160,0
12829,1
8482,0
18512,0
4387,0
29862,1
16745,1
20692,1
27814,0
22924,1
3639,0
35174,0
48488,1
39675,1
10963,0
27267,1
28291,1
16869,0
1113,1
34711,0
24344,1
21867,1
29071,1
4456,1
24716,1
42665,1
11082,0
13438,0
42784,1
24043,1
42160,0
20979,1
7721,0
38052,0
11126,1
31715,0
27270,0
20632,0
10107,1
34026,1
21670,0
38719,0
47484,1
17532,0
47275,0
2091,1
48939,1
38493,0
22288,0
32221,0
47424,0
42271,1
25328,0
32927,1
23904,0
10065,1
35484,0
15356,0
4824,1
27805,0
29636,0
46914,0
47768,0
33815,1
10307,0
29589,0
15750,0
9010,0
6456,0
41454,1
20212,1
7579,1
22171,1
30730,1
36269,1
28012,0
35559,1
4592,1
7388,1
44988,0
6330,1
8426,1
768,0
21018,1
33790,1
37431,0
41740,0
43865,1
34665,1
42163,0
44378,1
43078,1
28269,1
35297,1
13124,0
13694,0
7720,1
9330,0
35802,0
14001,1
28990,0
21100,0
15297,1
17102,0
13032,0
46181,1
38593,0
20664,0
32902,1
43754,1
7755,1
46177,0
43538,0
44484,0
15145,0
43407,1
49343,0
23768,0
9974,0
27297,0
46650,1
24562,0
24865,0
623,0
9281,0
13363,0
17079,1
2408,0
22583,1
342,0
41947,0
31168,0
40905,0
32285,1
30018,1
30905,0
20487,0
15889,1
7685,0
40346,0
19986,1
37424,0
44337,0
28403,0
7665,1
16594,0
31043,0
18086,1
18894,1
47872,1
32929,1
45400,1
43921,0
13713,0
33495,1
23024,1
36834,0
2960,0
26845,1
27357,0
36579,1
47509,1
11551,0
13867,0
48020,1
8467,0
35935,0
17109,0
49979,0
5860,1
11364,1
18063,0
15937,1
1277,0
13139,1
36922,1
10765,0
33014,0
40746,0
8975,0
3106,0
11128,0
38079,0
2676,1
44872,0
38489,0
14314,1
22103,0
43064,0
34276,1
20869,1
22248,0
26429,0
13310,0
18463,0
9750,1
14431,1
20938,0
40117,1
11963,1
34078,0
2758,0
49077,0
46969,0
24987,0
22919,1
7724,0
38958,1
1411,1
15020,1
4639,0
35290,1
27779,0
48644,1
7606,0
36571,1
22618,1
29889,0
21992,1
4526,0
13172,1
11710,1
22059,0
35006,1
36089,0
47026,1
741,1
9052,0
26275,0
32914,0
12574,1
9641,0
26371,1
25404,1
8165,1
28447,1
20920,0
46570,1
10458,1
12918,1
15593,1
23520,0
38224,1
33569,0
30700,0
11509,1
30301,0
37322,0
35500,0
30619,0
20477,0
7152,1
32137,0
36494,1
30514,0
39669,0
27145,0
33851,0
42972,0
16680,1
40833,1
27017,0
49672,0
13256,1
7873,0
4202,1
2239,1
22602,1
1221,0
1412,0
34632,1
23105,1
6612,1
19478,1
5679,0
3560,1
9836,0
44534,1
6186,1
14366,1
38482,1
29641,1
5878,1
44747,1
22303,0
27807,1
34368,1
24540,0
4097,1
36836,1
19854,0
17811,1
44581,1
30719,0
46575,1
6871,0
40896,1
9959,0
8231,0
47942,1
14585,1
19242,0
11641,0
44290,0
3635,1
3096,1
26743,0
26117,1
45815,1
2376,0
20571,0
48653,1
13966,0
30000,1
16621,1
28397,1
20744,0
8450,0
4514,0
40911,1
40208,1
6914,0
45717,1
38418,0
27778,1
32358,0
25782,0
43627,0
11104,0
49797,0
29797,0
4342,0
37039,1
42545,1
28300,1
23153,0
4998,0
42041,0
24598,0
20259,0
6898,0
30097,0
13019,0
45479,0
14916,0
36364,1
28843,0
30430,1
19537,0
44925,1
48141,1
17844,1
26051,0
40095,1
28837,1
48981,1
7722,0
13793,0
1357,0
26615,0
2525,1
41215,0
9027,1
40422,0
15497,1
32965,0
13802,0
19293,1
35829,0
22069,0
20038,0
33016,1
31584,0
28877,1
20444,1
42251,0
45859,1
11847,1
44935,0
11810,1
22020,0
28966,1
20867,0
8133,0
5306,0
2577,0
36084,0
39302,0
22351,0
28331,0
16358,0
12681,1
7978,0
16123,0
5421,0
31360,1
18714,0
8982,1
3998,0
28875,0
7409,0
37769,0
251,0
48022,0
43963,0
39491,0
4819,1
37775,1
20283,1
30145,1
22871,0
7845,1
24481,0
33469,1
23591,0
10261,1
8860,1
31636,0
18729,1
46201,0
44841,0
42497,1
542,0
19821,0
3852,0
36270,1
35380,0
6002,0
32199,0
5198,0
42475,1
43324,0
8354,0
22913,0
40622,0
21594,0
46686,0
12027,1
43683,1
30419,1
19603,0
20168,0
14341,1
18664,0
40528,1
46366,1
29935,0
19412,1
22037,0
6326,0
47980,1
28802,0
40797,0
2917,1
2229,0
20023,1
39789,1
7963,1
45928,0
41250,0
7744,0
48342,0
47115,0
35702,0
14068,0
16276,0
5654,0
3779,1
10522,1
40514,1
3344,1
23646,0
19683,0
15024,1
10480,1
35255,1
24004,1
15132,1
17722,1
21813,1
21979,1
17483,0
28197,1
6633,1
313,0
19378,0
13120,0
12048,0
49013,0
5961,0
4635,1
17112,1
44524,1
4457,1
12172,0
18968,0
14707,0
4194,1
25814,0
4497,0
31529,0
2780,0
28034,1
46816,1
19007,1
14104,0
32867,0
42609,1
27767,0
4650,1
8223,0
35076,0
43043,0
10183,1
38838,1
13745,0
23338,0
39021,0
47381,0
3063,0
46695,1
2115,1
24693,1
12650,1
7880,1
22291,1
16723,1
33928,0
48954,1
248,1
30234,0
45576,0
7627,0
43810,1
25353,1
15539,1
39702,0
31714,0
35895,0
27851,0
14064,1
5231,0
2668,1
30259,0
83,0
42549,0
22280,1
2053,0
34460,0
31536,1
32027,1
38996,1
13398,1
23654,1
48132,0
28122,0
44627,0
22477,0
18957,1
45062,0
39622,1
6272,0
46210,0
27985,0
14384,1
34973,0
15537,1
41354,0
42275,1
16573,1
43979,0
40058,0
44395,1
31773,0
39278,1
44875,1
32565,1
45176,0
8713,1
19331,0
43289,1
4191,1
22752,1
16174,1
19872,1
26992,0
40835,1
32453,0
12286,1
16962,1
45468,0
22060,1
17072,1
40163,0
8343,0
5960,0
40137,0
34912,1
3853,1
48970,1
22707,1
8741,0
47689,0
23094,0
34359,1
39433,0
45805,1
45852,1
43891,1
723,1
12324,0
30339,0
24748,1
5172,1
42366,1
28922,1
2295,0
17588,0
42032,0
4640,1
45670,1
38427,0
47214,1
22780,1
5570,0
31288,0
40830,0
22819,1
41077,0
41961,1
46029,1
39996,1
31243,1
13174,1
6502,1
30325,0
21880,0
5078,0
16987,1
43084,0
22153,1
24060,0
28845,1
35117,0
19431,1
21324,0
24539,1
31302,1
14100,1
3777,0
4974,0
431,0
34960,1
49173,0
33006,0
20783,0
25140,0
8313,1
47502,1
6324,0
21220,1
42949,1
38113,1
31757,0
17807,0
25799,1
11195,1
30360,0
22997,0
31234,0
11238,0
31503,0
16890,0
34544,1
35439,0
19038,0
45407,0
44053,0
34254,0
44149,1
43186,1
5321,0
27339,0
32397,0
30997,0
46434,1
746,1
9162,0
10628,1
30228,0
30892,0
21893,1
38056,0
49229,0
4705,0
8522,1
32012,1
15411,0
24797,1
11764,0
14894,1
39234,1
1555,0
44519,1
12887,0
20492,1
27699,1
49359,0
40841,1
6513,0
11368,0
45759,1
30156,1
20817,0
35718,1
1997,0
48802,1
49607,1
40002,0
37734,0
14320,0
43354,0
19105,1
9992,0
9056,1
36247,0
25691,0
22133,0
27016,1
39834,0
37005,0
1558,0
2578,0
14835,1
5081,1
8201,1
17293,0
30190,1
18121,1
12322,0
25468,0
22363,1
19277,1
738,0
24062,0
709,0
9464,1
36655,1
38305,1
42380,1
13125,0
5098,0
47613,0
22822,1
13077,1
47425,0
11020,0
44341,0
3585,1
16887,1
10921,0
9786,1
30411,0
25245,1
1111,1
33559,1
21342,1
11180,0
29687,1
11259,1
13377,0
26434,0
24237,1
15481,1
36681,1
18392,1
27366,0
6824,0
30642,1
49945,0
3116,0
25998,0
47475,0
40472,0
16826,1
43435,0
32147,1
14700,0
6956,1
7105,1
23176,1
33702,1
34313,0
18362,0
27841,1
11000,1
31710,0
13131,1
19788,0
18649,1
7162,1
25798,0
2529,0
29321,1
4461,0
24389,0
1549,1
43822,1
16316,1
39544,1
18338,1
41002,0
4068,0
13325,1
40575,1
41944,0
29292,1
19545,1
34849,1
26931,0
43448,0
24499,0
47356,0
24637,1
18843,0
42336,0
33858,0
14956,1
11879,1
3803,0
3566,0
5174,1
41649,0
39264,0
20726,1
26827,0
25171,1
6707,0
21035,0
462,0
18795,0
43087,1
10969,0
37246,1
37242,1
6271,1
31084,0
33148,0
10381,0
5246,0
1429,1
11768,1
24939,0
44851,1
20548,0
33,1
47418,0
33234,1
41864,1
5233,1
23981,0
27820,1
1550,1
1888,0
40263,1
10217,0
40086,1
37056,1
8670,1
5221,1
9414,1
39259,1
17965,0
43182,1
15851,0
24606,0
43105,0
39713,1
13226,1
45897,0
44296,1
16026,1
30082,0
2227,0
5471,0
48788,1
29074,0
17497,1
13914,0
2207,0
19621,0
13857,0
35039,1
23214,1
9023,1
32923,1
41281,1
47975,1
28626,0
35471,1
6165,1
22879,0
13920,1
37490,1
10048,0
48637,1
19497,0
6454,1
6052,1
239,0
616,1
9831,0
13452,0
15283,1
8362,1
36588,0
3284,0
17192,0
27006,1
13108,0
3638,0
32120,0
17823,1
37064,0
45156,1
20540,1
37591,0
37386,0
11141,1
29663,1
40840,1
7278,0
30726,1
49318,0
30944,1
35145,0
43,0
35084,1
40921,1
27252,0
20816,0
27686,1
10137,1
18798,1
30135,1
6700,1
15983,1
40171,1
312,0
42375,0
15459,0
36141,1
29580,0
7876,0
33366,0
31430,0
11642,1
11378,0
13517,0
40665,1
11131,0
49877,0
26596,1
35767,1
5278,1
14430,1
6062,1
5694,0
43327,1
8910,0
6760,0
43542,1
42625,0
16315,1
39741,1
2117,1
15355,1
39987,0
38475,0
4968,1
831,1
33184,0
14180,1
43876,0
8574,0
7986,1
35611,1
25928,1
1456,0
15587,1
19783,1
23968,1
31905,1
35934,1
47546,0
22569,0
27732,1
49443,0
574,0
38393,0
26688,0
37043,1
16871,0
7001,0
30374,0
14006,0
5219,1
42453,1
29444,1
30491,0
30275,0
18010,0
4330,1
20438,1
10671,0
41997,1
48381,1
45378,1
29929,1
25077,0
30114,1
5732,0
3988,0
34910,0
2828,1
5226,1
196,0
13658,1
15603,0
28127,1
14606,1
35815,1
26300,0
2725,0
36300,1
20759,1
22096,0
8748,0
34325,0
34830,1
6857,1
44017,0
25644,0
43112,0
1781,0
31477,1
34027,0
2264,1
9143,0
23496,0
42643,0
16889,0
3530,1
24126,0
17237,0
18828,0
28838,0
15518,0
2971,1
44580,0
27282,1
16659,1
24990,0
16172,0
31950,1
827,0
2448,0
25458,0
48145,1
37844,0
29761,1
23421,0
25725,0
12153,0
22053,1
44134,1
22089,0
26652,0
43349,1
38380,0
17998,1
30349,1
16330,1
31006,0
42859,0
46690,0
29306,0
40741,1
14653,1
14646,1
19863,1
11570,1
21055,1
41766,0
7706,1
29925,0
30687,0
4776,0
43233,1
7174,1
21335,1
26316,0
33323,0
47737,0
24743,1
34877,1
15318,0
844,1
35020,0
29820,1
9880,1
25375,1
36236,0
9291,1
41477,0
31572,1
40476,1
20417,1
12163,0
33585,1
10081,0
37854,0
26587,1
40140,0
43375,1
3245,0
28249,0
21768,1
10669,0
33668,1
23794,1
10405,0
8114,1
42333,1
11470,0
959,0
618,1
31900,0
4308,0
33202,0
20084,0
30685,0
4293,0
19461,1
24176,0
35345,0
34265,0
14701,0
49858,1
15119,0
30089,1
45907,0
19608,1
12536,0
19902,1
46112,0
36024,0
28449,0
31527,1
35857,0
29543,0
3337,0
39075,0
23681,1
21502,1
4771,0
40689,0
6399,1
40521,1
48122,0
19001,0
16922,0
40645,1
19120,1
8892,1
40243,1
754,0
9072,0
9407,0
48864,1
48652,1
34833,1
48521,1
12711,0
42578,0
30192,1
24018,0
17089,0
28143,0
17345,1
42063,0
48396,0
49360,1
27535,1
21091,1
7369,0
40614,1
23966,1
42044,1
44621,0
15312,1
7809,1
8295,0
39045,0
20003,0
2254,0
3403,0
23276,1
44663,0
43373,1
554,0
28407,0
48262,0
35864,0
43382,1
14278,0
37690,1
43878,1
18266,0
33442,1
10428,0
17777,1
7759,0
29303,1
6870,0
37197,1
5041,0
23845,0
40825,0
5882,0
8735,0
12354,1
5173,1
45723,0
37908,0
49574,1
45644,1
36518,1
45376,0
22046,1
19972,1
39239,0
17686,0
1732,0
12917,0
32295,1
12474,1
13337,0
14295,1
34955,1
35856,1
23780,1
48686,0
16492,1
38443,1
10414,1
13024,1
48398,0
15176,1
12101,0
42950,1
20959,0
29787,0
24615,1
9149,0
986,1
13993,0
22986,0
34601,1
793,1
49659,1
41727,0
42869,1
49668,1
13345,1
21030,1
8021,0
4921,1
29170,1
21541,0
38633,0
12160,1
35579,0
39826,0
15224,1
991,0
23978,1
27343,0
9698,1
2129,1
35012,1
5535,1
30149,0
45819,1
22384,1
26271,1
10091,1
25632,1
1889,1
30863,1
40054,0
20993,1
25203,1
5637,1
11484,0
2233,0
5018,1
20117,1
37814,1
8013,0
48824,1
32677,0
38025,0
5667,0
11256,0
28238,1
48911,1
17168,1
13816,1
27555,0
2974,1
23720,0
26187,0
1337,0
33330,0
49306,0
49179,1
24334,1
12250,1
27896,0
11942,0
44693,1
38840,1
39843,0
36148,0
25621,0
6594,1
1596,0
4810,1
7475,0
31814,1
38351,1
44907,0
46133,0
1717,1
17896,0
4021,0
951,1
1446,0
15917,0
12441,1
30327,1
4227,0
4306,1
38676,0
2180,1
27084,0
28041,1
17964,0
7249,1
7250,1
20442,1
43860,1
8398,1
4955,0
29577,0
34372,1
24208,0
22430,1
48704,0
31929,0
23455,1
779,0
16510,1
49495,1
17455,0
29966,0
10653,1
38017,1
47617,1
45199,0
33977,1
49806,1
41248,0
8475,1
23376,1
16849,1
47985,1
47249,0
38116,0
23992,1
48676,0
31117,0
10173,1
48782,0
35803,1
7793,0
38127,0
977,0
31277,1
39316,1
49078,0
39308,1
27479,1
16495,1
12525,0
48801,1
42900,1
30319,0
29211,1
48299,1
35605,1
2440,0
10475,0
22965,1
35241,1
13314,0
30551,0
28320,1
22349,0
30556,1
9742,1
9591,1
15506,0
33849,0
13619,0
20129,0
17054,0
34031,1
34539,1
39902,1
39468,1
44246,1
39928,1
23287,0
14966,1
24580,1
47736,1
10678,0
33859,1
19031,0
3761,1
11451,0
134,0
22377,0
2363,1
241,1
27442,0
29733,1
41467,0
32736,0
47935,1
34943,0
4783,0
49482,1
44098,0
44022,1
13810,1
48615,0
10159,0
49771,0
14856,0
47931,1
32760,0
6025,0
22239,0
33778,0
24695,1
47900,0
35981,1
37536,1
31515,0
43491,1
38131,0
26544,1
28566,1
32364,0
21528,1
48041,0
23881,1
538,0
10668,1
4879,0
7578,0
40981,0
29532,0
31207,0
9169,1
45753,1
29667,0
31035,1
11543,1
24576,0
31594,1
27423,0
48746,0
41422,1
22710,1
46921,0
30489,1
22230,1
30310,1
14494,1
4399,1
47717,0
47510,0
37015,0
25853,0
36941,1
11658,0
42502,0
32866,1
28785,1
44381,1
20580,0
2398,0
12064,0
4380,0
14940,0
35132,0
33475,0
13468,0
41304,0
14000,1
37935,1
14125,0
14216,1
22518,1
1189,0
18444,1
20418,0
16332,0
927,0
44753,1
29221,1
17313,0
49871,1
8327,1
46489,1
37126,1
18068,0
43829,1
33355,1
25903,1
14802,1
16916,1
46624,0
34533,1
17967,1
0,1
4196,1
34807,1
13946,1
36539,0
15521,0
29622,0
49160,0
17398,1
21254,0
29121,0
28509,0
14500,1
34706,0
47157,0
35738,1
28382,1
9902,0
49027,0
27337,0
43621,1
12315,1
21958,0
45257,1
28585,1
48025,0
13841,0
11056,0
49460,1
45326,1
34687,1
32776,0
38424,0
47345,0
45706,1
3997,0
3834,0
32768,1
48592,0
31418,1
4528,1
27770,1
30230,0
4092,1
408,0
18303,1
24377,0
10253,1
42924,1
42901,1
18591,1
13258,0
38184,1
8585,0
3226,0
9059,0
47085,1
6481,0
19756,0
17890,0
40009,0
4768,1
39775,1
35873,0
8841,0
45316,1
39705,1
24738,1
24239,1
37923,0
31751,1
44890,1
10135,0
44568,0
4943,1
37355,0
10968,0
15019,1
34321,1
36037,1
11059,0
20877,0
12608,1
5641,0
35783,1
49314,0
12385,0
11286,0
33424,0
36281,1
28329,1
48050,0
49647,1
825,1
12143,1
8600,1
21785,0
31607,1
39956,0
8499,0
28664,1
35617,1
40316,0
11893,1
39187,0
2487,0
41398,1
35649,1
14851,0
14121,1
39177,1
7419,0
36416,1
48548,0
19013,0
10874,1
40929,1
3039,0
43280,1
22454,0
29128,1
14848,1
39960,0
4890,1
20761,1
29838,1
5640,1
6069,0
39549,1
15774,1
5292,0
19274,0
24494,1
43250,0
49929,1
30424,0
40440,1
16830,1
11997,0
9682,1
33428,0
918,1
8093,0
49830,0
30785,0
27019,1
45967,0
8260,0
23339,0
15247,0
21743,1
13774,0
47218,1
17530,0
4410,1
43310,1
46496,0
45538,1
21968,1
17837,1
26674,0
38798,1
24572,1
49906,0
41194,0
38287,0
31991,0
5523,0
22464,1
27187,1
32255,1
5638,1
48561,0
30839,1
44828,1
6742,1
11958,1
32951,1
25754,0
15610,1
43968,1
26680,0
8590,1
47148,1
10571,0
21870,1
18224,1
38764,1
27627,0
15665,0
40715,1
5179,1
344,0
6702,0
12642,0
29846,1
45782,1
19286,0
31438,1
9263,0
26407,0
24115,1
17698,1
24324,0
31538,1
31490,1
29985,0
47494,0
16825,0
30074,1
19114,1
8082,1
37555,1
29544,1
28595,0
48469,1
27495,1
16732,1
34653,0
40455,1
44667,1
43836,1
38832,1
30529,1
21610,1
22040,1
9844,0
1024,0
47154,0
47751,1
18348,1
21887,1
31603,0
26033,1
46236,1
2647,1
130,1
33335,1
16989,0
20777,1
24613,1
3605,1
35124,1
20631,1
22344,1
30675,0
31573,0
29948,1
46673,0
31392,1
18045,1
49551,1
28969,1
32452,0
20987,1
2955,0
1092,0
16329,1
44611,1
45118,0
21270,0
40038,1
5646,0
5085,1
33891,1
710,1
1972,0
12558,0
42174,1
32206,0
25047,1
33747,1
2756,0
32208,1
11981,1
7309,0
16503,1
39737,1
43967,1
21945,1
14668,1
35304,1
8889,1
39621,1
9320,0
17805,1
49166,1
9702,0
40647,1
5863,0
36580,1
21379,0
16974,0
24859,1
30125,1
6670,0
12217,1
21347,0
30302,1
49775,0
12854,1
34073,0
32292,0
1588,0
12739,0
22637,1
23918,0
2375,0
21846,0
4046,1
29908,0
15071,0
23841,0
41174,1
45810,1
29459,0
38608,1
1837,0
19265,1
20740,1
32297,0
26995,1
35334,1
32281,1
20383,1
20841,0
44024,1
31355,1
44371,1
11571,1
2437,1
29335,1
10005,0
40069,0
23892,1
4269,1
16197,1
12340,1
9378,0
36393,0
49462,1
21003,1
23497,1
16027,0
1434,0
25424,0
36761,0
4404,0
49326,1
14172,1
10226,1
40574,1
46632,0
33898,1
31977,0
29037,1
3483,0
38851,0
41726,0
1318,0
36910,1
36896,1
8377,1
13705,0
20896,1
40301,1
36387,1
13496,0
36214,1
9766,1
41854,1
24777,0
16188,0
10764,1
24238,1
20767,1
23661,0
47334,0
27671,0
25840,1
42026,1
15393,0
12845,0
12645,1
43399,1
33845,0
28233,1
39498,0
48380,1
31191,0
17403,1
35161,0
46371,0
27059,0
8613,1
9929,1
31796,0
46288,1
47789,0
49381,0
38511,0
22672,0
31373,0
1047,1
36379,0
31700,0
27633,1
38177,1
7701,0
46728,1
11418,0
43127,0
11245,0
2709,0
5494,1
13752,0
49931,1
23605,1
22362,1
37130,1
27030,0
8290,1
45650,1
44664,1
28868,1
15984,0
22697,1
39981,0
29434,0
34826,0
36065,0
21166,1
993,0
22108,0
326,1
12384,0
43613,0
4918,0
21287,1
33316,1
36721,1
39631,0
12988,1
45472,1
49472,1
24625,0
11627,1
8552,1
13927,1
32771,0
4335,0
18846,1
35309,0
10013,1
33956,0
21416,1
3124,0
3027,1
13597,1
44446,0
15033,1
42669,0
20029,0
27857,0
5005,0
8886,1
46555,0
43345,1
20153,1
38667,0
1321,1
17135,0
48441,1
45325,1
20333,1
32395,1
36438,1
12637,0
36707,1
8166,1
16423,0
36667,1
46241,0
39603,0
38999,1
21659,0
32623,1
49121,1
13272,1
33604,1
13600,1
14520,1
11293,0
6779,1
41929,1
18959,0
6723,0
29509,1
18670,0
2857,1
11237,1
44440,1
31651,1
6480,1
36732,0
49010,0
17617,0
34022,0
7383,1
28515,1
23951,0
20240,1
33824,0
15182,1
35698,0
40429,0
3938,0
25861,0
47106,0
11941,1
3252,0
16391,0
48293,1
32405,0
36493,1
25751,0
1510,1
7729,1
40284,0
30862,1
12050,0
30927,1
38208,1
15681,0
45861,0
7335,1
10649,0
36809,1
41049,0
25127,1
16275,0
6137,0
6933,1
13023,1
4189,1
17113,1
28696,1
3525,0
42957,1
12760,0
24884,1
26210,1
27736,1
38444,0
4880,0
15168,1
49241,1
39317,0
42191,1
15109,1
38094,0
40624,1
49425,0
35734,1
41708,0
31176,0
34748,0
24360,0
41276,1
28248,0
6289,1
674,0
4339,1
20490,1
14111,1
3826,1
2883,1
25119,0
27069,0
8608,1
1514,0
19454,0
45771,1
2222,1
7940,0
46063,1
20139,0
27998,1
7980,0
31505,0
23823,1
20398,1
4058,0
5220,0
44332,1
19376,1
21925,0
36105,0
11011,1
49332,1
42479,1
6315,1
36279,1
4045,0
8829,1
20989,0
6039,1
18804,0
31101,0
35706,1
9681,0
49102,0
10299,1
36861,0
42882,1
41646,1
49634,1
39348,0
44736,1
15956,0
17812,1
23015,0
44263,0
8986,1
25960,0
3004,1
21967,1
7730,1
19358,0
8087,0
11102,0
677,1
12098,0
33111,0
6698,0
32014,0
48188,1
36400,1
33031,0
35099,0
10397,0
34391,1
7454,1
44572,1
8602,0
47804,0
32242,0
1723,0
13642,1
3589,1
41908,1
42006,0
33318,1
32191,1
45616,0
46397,0
6972,0
24201,0
2569,1
35356,1
44959,0
26983,0
26834,0
43731,1
48164,0
46911,0
3623,1
2350,0
38093,0
7537,0
18012,0
27134,1
11674,1
44403,1
48780,0
22008,1
25778,0
22500,0
20087,1
36076,1
6555,0
38133,1
11854,1
35504,1
31784,0
19388,1
38721,0
21047,1
39918,0
732,1
29448,0
30855,0
7849,0
14714,1
31597,1
11840,0
38645,1
11988,0
44867,1
2109,1
13196,0
47706,0
45692,1
2054,1
1057,0
33606,0
46064,0
32674,0
34648,0
3806,0
30634,0
2075,0
43989,0
12421,1
28676,0
32945,1
21603,0
38483,0
39115,0
42128,0
28551,0
4562,0
2683,1
39816,0
35648,1
2281,1
44072,0
9841,1
20983,0
18659,0
39829,0
69,0
2195,0
19857,1
11420,1
9851,0
34848,1
4003,1
28871,1
21490,1
35391,1
6662,1
41715,0
15230,0
15035,0
25124,0
30042,1
44529,0
5508,1
5511,0
29682,0
13728,1
42132,1
25942,1
43696,0
242,0
11647,0
19634,0
39085,0
18270,0
14667,0
30,1
43505,0
10955,1
27858,1
34573,1
32403,0
41634,0
12045,0
11616,0
22599,0
20355,1
13455,0
28848,1
18339,0
47225,1
6911,0
27556,0
13825,0
47083,0
27375,1
15738,0
44140,1
35766,1
20985,0
3957,1
25571,1
45806,0
11979,0
22664,0
17666,0
10125,0
11770,1
8497,0
9044,0
6550,0
16730,1
4436,1
13089,1
20676,0
44539,0
33850,1
35072,0
27379,1
43379,1
9211,0
40702,1
2592,0
39590,1
22160,0
39374,0
3950,0
27348,1
49481,0
3790,0
31903,0
43917,0
25369,0
6874,0
20363,0
40638,1
2275,1
17814,0
1882,0
39907,0
11648,0
44953,1
8363,1
17851,1
27508,0
3286,1
10812,0
27380,0
7998,0
46908,0
48642,0
43195,1
13240,0
43176,0
49406,1
17149,1
25070,0
30542,0
48520,0
19633,0
42747,1
29776,1
48176,0
49949,0
19607,0
13596,1
12727,1
29988,1
9899,0
30278,0
1009,1
9390,0
48967,0
45328,0
14573,1
13461,1
27792,0
40889,1
22704,0
24051,1
10017,1
19182,0
2383,0
12737,0
21089,0
15961,0
34174,1
48249,1
30378,0
32751,1
40343,1
2266,0
45007,0
5777,0
7323,0
19246,1
11288,1
11968,0
48983,0
18585,1
6048,1
9285,1
1350,1
24620,1
27417,0
26441,1
49312,1
34739,1
29973,1
49337,0
24168,1
3474,0
2312,0
40180,1
18332,1
34032,1
18434,0
17051,1
31015,0
25780,0
36256,1
47188,0
33935,1
40203,0
649,0
20610,1
18503,0
45888,0
8966,0
21757,1
24822,1
10780,0
47830,0
19574,0
14190,0
8240,0
32722,0
35867,0
35795,1
10779,0
35040,0
46887,0
25312,0
45314,0
41879,0
34449,1
39975,1
49745,0
39982,1
19550,0
16111,0
33196,1
35409,1
15143,0
17963,0
12272,1
40267,0
22929,1
764,1
9129,1
3847,0
28652,0
46949,0
42566,0
39450,0
34363,0
5873,1
43424,0
16049,1
9948,0
49846,0
16696,0
35810,1
20839,0
41319,0
37448,1
49541,0
47453,0
32778,0
13558,1
20624,0
8925,1
16050,1
26151,1
22992,1
13524,1
4443,0
26257,0
35697,1
47233,0
19026,0
45254,0
35388,1
16031,1
39492,0
11239,0
45008,0
11878,0
165,0
11515,0
30091,0
36543,0
32527,0
33820,1
40601,0
25722,0
38022,0
5551,0
46189,1
36275,1
12570,1
4127,0
12471,1
41839,1
21718,1
32546,1
46129,1
19453,0
42753,1
26208,0
29262,1
45371,0
37163,1
32072,1
16098,1
44675,0
11786,1
7154,0
44434,0
17656,0
40408,0
48048,1
48106,1
1944,0
17201,1
30330,0
6459,0
4445,1
18486,1
46188,0
8116,1
13287,0
26318,1
39792,1
11376,0
46783,1
17620,0
47573,0
32909,0
38898,0
3485,1
22708,1
10840,1
39142,0
403,1
29630,1
31720,0
46356,1
22563,0
11404,0
6813,0
39819,0
44379,0
1347,0
41996,0
2619,1
158,0
45073,0
9448,1
8403,1
12399,0
29940,1
13842,0
12648,0
16196,1
40897,1
49565,1
34627,1
18053,0
44253,0
18995,0
16613,0
30849,1
26217,1
37694,1
19985,0
31554,1
27629,0
29910,1
46554,1
49176,0
1632,0
1176,0
30736,0
39254,0
17,0
42977,1
8821,0
48052,0
16311,0
11884,1
11343,0
22339,0
13576,1
23628,0
8277,0
25872,0
8641,1
36429,0
12506,1
21678,0
7301,0
38597,1
2602,1
14250,1
43802,0
23239,0
1054,1
48018,1
40967,1
48059,0
3067,0
47775,0
2343,0
16764,1
47386,1
10063,0
38713,1
38783,0
12508,1
18495,0
31879,0
30010,1
17631,0
14733,1
36506,0
23272,1
32215,1
17417,1
9469,1
27854,0
20798,0
23639,1
17294,1
43387,1
28361,1
6468,0
41471,1
27096,0
27726,1
2373,1
42765,1
35314,0
32961,0
44640,1
11393,1
16293,0
27941,0
41920,1
32734,0
1065,0
30179,0
25542,1
40656,0
48012,0
25560,0
29310,0
376,1
36694,1
40094,1
31771,1
46712,1
44347,0
9051,0
17664,0
20235,1
34389,0
16418,0
14083,1
21719,1
38217,0
15199,1
16801,1
36453,0
40972,0
11472,0
49772,1
38125,1
45728,1
1298,0
41591,0
34086,0
33265,1
35593,1
23101,0
44964,1
26774,0
